"","x"
"786","Today I'll join @HildaSolisDOL to announce clean-energy job training grants to help displaced St. Louis auto workers."
"787","Later today I�m going to visit Mo. Univ. of S&amp;T students on the national mall where they�ve built a home that runs entirely on solar energy."
"788","Efforts including establishing energy research hubs across the country will help keep America global leader. #competesact"
"789","Met w/ German Chancellor Merkel this morning to discuss clean-energy jobs and Iran.  U.S. must lead the world�s new clean-energy revolution."
"790","$23 million in Recovery funding headed to Missouri today to lay foundation for clean-energy economy: http://tinyurl.com/nt46nh"
"791","At America Future Now!'s radio row discussing auto industry, health care and clean energy policy."
"792","Braley shows clip of Deepwater Horizon Rig widows testifying before Energy &amp; Commerce Committee in Louisiana. (@teambraley)"
"793","I�m down in the Gulf to see the devastation from the BP oil spill. Energy &amp; Commerce hearing about to begin http://bit.ly/d6C68i"
"794","RT @MarcGunther: #GE Immelt on energy innovation: """"If we don't build it, everybody else around the world will."""" http://bit.ly/a232kf"
"795","New DOE report highlights the impact the Recovery Act has had on clean energy in Nevada: http://bit.ly/d8qNiC"
"796","Maryland will receive just over $1.6 million in emergency funds for the Low-Income Home Energy Assistance Program (LIHEAP)."
"797","The nation mourns the loss of Dr.Height whose energy for life and passion to make the world a better place continues to inspire me."
"798","What if we invested $140 billion tax cuts for billionaires to clean technology? Means #manufacturing in buses, energy #p2"
"799","Says @paultonko invest in clean energy so we can lead the global race for technology &amp; create the jobs of the future"
"800","Reinvestments in science, research, education, transportation, energy: the foundations of #US recovery and lasting #jobs"
"801","Not in GOP #PledgetoAmerica: investments in #infrastructure, #education, #cleanenergy #p2 #realGOPagenda"
"802","Staff: RT @SciTechCmte Markup NOW on Nuclear Energy R&amp;D, Rare Earths Revitalization bills. Livestream: http://tinyurl.com/29qv5cp"
"803","Says @TimRyan Republicans say they will return to Bush policy for taxes, energy policy #p2"
"804","Says @paultonko #arra starts ARPA-E, an Energy Research agency based on DARPA, military agency that created internet #p2"
"805","In #Livermore today to meet w/ business community, including largest employers, aerospace technology &amp; solar #energy companies #ca10"
"806","Watch live webcast of Science &amp; Tech Committee markup of Nuclear Energy R &amp; D bill http://bit.ly/STmarkup #p2 #ca10"
"807","In 1978, I authored first in the nation solar energy credit as #California legislature. Let's expand solar manufacturing back to America #p2"
"808","Cash for Caulkers important for homebuilders, homeowners &amp; renters. 93% of GOP voted against jobs, efficiency, energy bill savings #p2"
"809","Video w/ @keithellison Dems fight for American ppl on #energy #health &amp; #economic policy http://bit.ly/cjghouse #p2 #ca10"
"810","which energy industry is the most subsidized? watch video to find out: http://bit.ly/98jrdU #p2 #ca10 #energy"
"811","Building Star Act spurs job creation, private investment &amp; transition to clean energy economy http://bit.ly/bldgstr #p2 #ca10"
"812","It was a pleasure to speak at Lawrence Berkeley National Lab today, talking about important energy and research priorities. #ca10 #science"
"813","Voted for Home Star Energy Retrofit Act: saves homeowners $10b, reduces carbon emissions &amp; creates 170k jobs http://bit.ly/HSjob #p2 #ca10"
"814","Proud to partner with #ca10 Lawrence Livermore &amp; Sandia national labs on nuclear safety, energy, &amp; biotech research. #p2 #sci"
"815","Fact check on Medicare: http://docs.house.gov/energycommerce/MEDICARE_ADVANTAGE.pdf #ca10 #p2 #hcr #healthcare #hc"
"816","Garamendi tours Solano County clean energy plant, wind power by Kim Fu in the Vacaville Reporter. http://bit.ly/cKy92T #ca10 #p2"
"817","Defense Review concluded Climate Change is a security threat &amp; we must modernize our energy use. NY Times:  http://bit.ly/c5EDu5 #p2 #ca10"
"818","From SOTU: last yr we made largest investment ever in basic science research. Will lead to clean energy, life saving medicine #p2 #ca10"
"819","Recovery Act funds quest for Low-Carbon Energy &amp; taps US innovation, entrepreneurship. Sci &amp; Tech hearing: http://bit.ly/ckThgO #p2 #ca10"
"820","Big Congrats! Lawrence Livermore scientists Grigory Bronevetsky &amp; Vsevolod Soukhanovskii won Energy Dept research grants from ARRA #p2 #ca10"
"821","Rep. Gene Green Advocates for Gulf Energy Production http://fb.me/Jeqgw9kU"
"822","Rep. Gene Green Votes to Support Troops, School Districts, Domestic Energy Development http://fb.me/CepmFefE"
"823","Winter can be tough in a recession.  See if you're eligible for Low-Income Home Energy Assistance. #georgia http://bit.ly/15XHVN"
"824","Hearing is scheduled next week on RID Act, to ban nuke waste from Italy, etc. Step towards moving bill to a House vote. Energy Subcommittee"
"825","Bill to ban foreign nuke waste advances this week.  Will see action in House Energy Subcommittee Thursday. Foreign waste should stay put."
"826","Visited  home  weatherizing project in Murray.  Skilled workers getting a paycheck; mom &amp; kids 2 see hundreds in savings on energy bills."
"827","Utah Energy Office will get more than $9 M from federal DOE. Cities and counties can apply for grants to retrofit bldgs for energy savings."
"828","UT home weatherization pgrm will  expand, per DOE. As of June, UT completed 1,700 homes.  Saves $$, energy, created 110 jobs."
"829","A win for Utahns today. EnergySolutions is dropping effort to import 1600 tons of nuke waste from Italy.  UT shouldn't be the world's dump"
"830","Discussed energy issues with members of the Vernal Chamber last week. Economy and energy production linked there. http://fb.me/JbV3HkNa"
"831","Passed Home Star Energy bill today.  Would give rebates to homeowners who improve efficiency. Conserving helps lessen foreign oil demand."
"832","Visiting the Uintah Basin today. Meeting with energy producers, high school students and touring new USU Energy Research Center."
"833","Full Energy and Commerce Committee supports bill to ban imports of foreign nuke waste 34-12. Next stop, House floor."
"834","U of U is researching how to contain CO2-the major greenhouse gas pollutant. Energy Dept gave $2.7M grant. Read more:  http://tiny.cc/1Nk8c"
"835","Matheson Floor Statement on today�s vote on the Waxman/Markey Energy Bill
http://matheson.house.gov/press2009/090626.shtml"
"836","In Middletown today for a hearing into the cause of the February Kleen Energy explosion. http://youtu.be/2u1jXUMjRHI"
"837","At STR Solar in Somers. Talking to them about clean energy and the energy industry in eastern CT."
"838","On my way to Millstone Power Station in Waterford. Will discuss energy production and its important role in CT's economy."
"839","Here's NBC's coverage of yesterday's Kleen Energy field hearing I chaired in Middletown. http://youtu.be/PjFLpVLOGCc"
"840","Blue Dog Energy Task Force"
"841","Heading to the weekly Blue Dog mtg then having a working dinner with some Members on energy policy"
"842","Energy and Commerce hearing"
"843","I'm back in DC--meeting with constituents before an Energy Subcommittee hearing"
"844","subcommittee on energy/environment meeting, then blue dog energy task force meeting"
"845","subcommittee on energy and environment hearing, then two meetings with folks from savannah"
"846","blue dog energy task force, then meeting with some constituents"
"847","newdems are meeting with carol browner, pres. obamas energy czar"
"848","energy subcommittee hearing"
"849","subcommittee on energy hearing, then subcommittee on health hearing"
"850","on #Kleen Energy hearing in #Middletown: urgent action needs to be taken to address the cleaning of nat'l gas pipes"
"851","Public Utilities Commission is reviewing of FirstEnergy's light bulb plan today. Read my opposition here: http://tinyurl.com/yglyvcz."
"852","From @KVUE: Texas Adds Money Available for Those Who Buy Energy Efficient Appliances: http://ow.ly/3qpWu"
"853","RT@austinenergy: AustinEnergy Green Building is now on Twitter @AEGreenBuidling w/the latest green building news &amp; happenings.  See U there!"
"854","RT @austinenergy: Austin 3-1-1 is the place to report potholes, streetlights out, traffic snarls &amp; other nonemergencies http://bit.ly/gRTmlm"
"855","Today I voted to create Jobs in the Energy Industry &amp; Lower Bills for Families, with a priotiy for Vets and Military-http://go.usa.gov/xk6"
"856","9/11 HEROES ONE STEP CLOSER TO GETTING THE CARE THEY DESERVE

Late last night, the House Energy and Commerce... http://fb.me/yac12NEt"
"857","McMahon Supports Energy and Water Development Approps; SI to Receive $60,000 for Great Kills Harbor http://lnk.nu/mcmahon.house.gov/10xx.php"
"858","T. Boone Pickens Names Congressman McMahon an �Energy Independence Crusader�   http://lnk.nu/mcmahon.house.gov/xxg.php"
"859","Meeting with Secretary Steven Chu from the US Department of Energy today to discuss Rocky Flats."
"860","At the Energy and Oceans subcom hearing now, asked MMS why #BP has admitted it doesn't verify strength of shear rams on blowout preventers"
"861","Nice editorial by Salem Statesman Journal on energy: http://www.statesmanjournal.com/article/20090729/OPINION/907290406/1048"
"862","From my site: Schrader Votes in Favor of the Home Star Energy Retrofit Act: Today Congressman Kurt Schrader voted ... http://bit.ly/91lBA5"
"863","Good story in the San Jose Mercury News about the $2.5 million grant for the energy efficiency job training program http://bit.ly/cFifz4"
"864","New $2.5 million grant for San Mateo job training program that builds career pathways in the energy efficiency industry http://bit.ly/chR0Ds"
"865","At Power Shift conference in DC. 11,000 college kids and a middle aged congressman speaking about new energy techs."
"866","At hearing with Secretary of Energy Chu. Questioning him about $140 million cut to hydrogen and fuel cell budget."
"867","Here's my letter and FAQ for constituents on the American Clean Energy &amp; Security Act: http://tinyurl.com/mbxq9a  (#pdf09)"
"868","My floor speech on energy from this morning is up on my website: http://israel.house.gov."
"869","Met with the President. He spoke about energy, education, health care and a path to reduce debt."
"870","Press conference today on Smart Meters for lower energy costs and then a tour of D'Addario &amp; Company, a LI music instruments manufacturer."
"871","Here's Newsday's coverage of the energy &amp; economic recovery summit yesterday: http://tinyurl.com/dmju62"
"872","Held a summit this morning for LI business leaders on how to use the energy provisions of the recovery bill."
"873","Just voted for the economic recovery bill. Most significant green energy investment to date."
"874","About to go into a meeting with the Sustainable Energy and Environment Coalition. More info on the new group here: http://tinyurl.com/bkh79k"
"875","About to speak on the floor for my very first amendment in Congress to improve the Home Star energy program."
"876","Historic day for Warren as we announce location of Tech Belt Energy Innovation Center #economy  #advancedenergy  http://twitpic.com/31mzsa"
"877","He's talking clean energy...NE Oh is ready to ride that wave!"
"878","Looks like the vote will happen in 15-20 minutes on #hcr. The energy is alive in and around the House chamber. #fb #p2"
"879","New YouTube Video: Why we need to prioritize health care and alternative energy: http://tinyurl.com/yjhnpxj #p2 #fb"
"880","Speaking Out on the American Clean Energy and Security Act: http://tinyurl.com/mh2se3"
"881","Five federal awards are coming to Northwest Indiana farms from the @usdagov to help save energy: http://bit.ly/cvAari"
"882","DeLauro Applauds $2.1 Million Grant for Wallingford Green Energy Partnership: http://bit.ly/adOOey"
"883","DeLauro at the Kleen Energy Field Hearing: http://bit.ly/9HKexk"
"884","RT @drenergysaver: Congresswoman Rosa DeLauro is currently touring our facility in Seymour CT and learning about how we help homeowners  ..."
"885","The first 'net zero energy' public housing community breaks ground in El Paso! Another great investment made... http://fb.me/NNZUtkRk"
"886","We cannot let China win the clean energy market. America can do it better and we need those jobs here. http://tinyurl.com/yac6pfc"
"887","Working to make #VA05 a new energy capital. RT @WDBJ7 $200k federal grant helps Institute promote renewable energy http://bit.ly/c9mZkY"
"888","Cville takes another step toward making #VA05 a clean energy capital with help from an appropriation I secured. http://t.co/ne4CsEK"
"889","room full of patriots and entrepreneurs ready to make southside the new energy capitol"
"890","heading to announcement on energy efficiency funding in Charlottesville, then back up to DC for votes."
"891","around 9:25 pm, tune into @cspan to see special hour on clean energy and reducing our dependence on foreign oil #ACES"
"892","proud to support ACES for 45k new energy jobs in VA and to secure our country from petro-dictators. Freedom isn't free but USA is ready."
"893","Heading to Rocky Mount for Energy Independence Day announcement, presenting my blueprint for a clean energy economy in VA"
"894","Tremendous day. Announced ARRA funds for energy projects in Martinsville, met with doctors on hcr in Charlottesville, and..."
"895","WaPo columnist EJ Dionne on """"new energy politics"""" and the freshmen: http://tinyurl.com/l65wyd"
"896","with Nancy Sutley and Van Jones, WH Council on Enviro Quality, showing them Cville's innovative energy efficiency and green jobs program."
"897","About to go on Morning Joe, talking about energy and the economy"
"898","voted today to support job creation in Martinsville thru Home Star program. Clean energy = JOBS http://bit.ly/ct9bO5"
"899","great meetings in Martinsville today, ending with awesome clean energy jobs workshop"
"900","In Pittsylvania County to meet with Secretaries Vilsack and Chu on their rural tour, talking green jobs and home-grown energy."
"901","awesome day in Danville: great new church (go DRC), mtng w Mayor, vets &amp; energy independence, anti-violence march for MLK Day. whew"
"902","@DailyProgress great story about promising future for wind energy in Virginia http://bit.ly/cBVGA"
"903","RT @RuralTour Several manufacturers in VA are here to show how their products can help Pres. Obama achieve energy independence.#ruraltour"
"904","Late night gov't geeks, tune into cspan in a few mins to watch special hour on energy from the freshmen"
"905","talking about clean energy and the deficit on Morning Joe: http://bit.ly/K3Bjt"
"906","unveiling a blueprint for the VA-5th to lead the nation in clean energy economy: http://tinyurl.com/ldmtvd"
"907","getting ready for Morning Joe on MSNBC to talk energy. Tune in around 8:15 a.m."
"908","In Martinsville, went to Game Day and about to tour some energy projects"
"909","Kicking off 5th District energy summit in Rustburg with an amazing group of over 50 people from all corners of the district."
"910","heading to Gladys Elementary in Rustburg, which was saved by stimulus funds, then on to Danville and South Boston to talk energy."
"911","RT @GoDanRiver: Perriello, veterans unite to share support for clean energy http://bit.ly/5rsAqK"
"912","RT @RTeditorial: Editorial: Green jobs: Hanging the future on new energy
Newly awarded federal stimulus grants will help communitie... h ..."
"913","@JobsWSJ Time to invest in next gen infrastructure, workforce, and energy to build a new competitive advantage."
"914","Stephanie named #30 on top 100 list of """"People in Bioenergy"""" by Biofuels Magazine. http://fb.me/IQdzQ6f3"
"915","I hope our colleagues in the House &amp;  the Senate join us in promoting energy security @MarkUdall"
"916","Just voted for the clean energy bill. Important step to increasing US competitiveness and energy security -floor speech http://bit.ly/2INyHT"
"917","Join me tomorrow @UofA for a  great #solar event w/Energy Asst. Sec. Cathy Zoi. We�ll answer your questions &amp; discuss AZ�s energy future."
"918","Davis-Monthan gets it! The AF base will soon beat Nellis to be #1 DOD generator of #solar. Energy made in AZ: http://ow.ly/2EaOT"
"919","SECNAV Mabus wants renewable energy to supply 50% of Navy &amp; Marine energy needs--As he said, it's about protecting the lives of our troops."
"920","Solar panels return to @whitehouse! Energy made in the USA=jobs in the USA http://ow.ly/2OMhE"
"921","Senate Energy Committee holding a hearing on my #Solar Tech Roadmap legislation today!"
"922","Congrats to @RedCrossSAZ for being the 1st Chapter in U.S. to go solar! Energy made in AZ: http://ow.ly/2Iq72..."
"923","Great to see AZ based American Solar Electric providing #solar for new homes in Yuma. http://ow.ly/2FlSz  Energy made in AZ!"
"924","With over 300 sunny days a year, solar can meet AZ energy needs! Read about the Arizona Clean Energy Vision: http://bit.ly/cUgy9w."
"925","NREL compiling first-of-its kind central repository for renewable energy projects all over the country, check it out!  www.vibe.nrel.gov"
"926","AZ Dept of Commerce taking request for proposals for 21st Century Energy Grant Program. AZ non-profits should apply! http://bit.ly/6jjEd1"
"927","Come to the Santa Cruz County Energy Expo tomorrow and attend my #solar 101 series. Chance to win a free #solar oven! http://bit.ly/a8S3to"
"928","Navy at the forefront of pursuit of energy independence. Demonstrating its importance, potential on Earth Day tomorrow http://bit.ly/bZCaaV"
"929","In HASC mark-up today pushing for more renewable energy in DoD bdgt to combat climate change and bolster natl security http://bit.ly/OtfVN"
"930","TEP leads by example when it comes to renewable energy. http://bit.ly/cMrvtH"
"931","AZ Republic outlines the purpose, effect of renewable energy standards on energizing AZ #solar http://bit.ly/do19iw"
"932","Introducing a landmark bill tomorrow to cut DoD energy use. Check out my webpage: http://giffords.house.gov/energy-security-act.shtml"
"933","Talking clean energy w/ Garrison Cdr Bruno. 70 E85 vehicles, 35 #solar trash cans, 2 hydrogen fuel cell vehicles @West Point. More on way."
"934","Proud to ask Gen. Petraeus about energy use &amp;  #Afghanistan in #HASC. Check it out &amp; tell me what you think: http://bit.ly/cBzVUn"
"935","6 Chinese renewable energy projects dwarf anything else. 30k megawatts of wind by 2011"
"936","Loved tonight's Daily Show featuring Secretary of the Navy Ray Mabus. SecNav is really into renewable energy!"
"937","http://twitpic.com/1ab5jr - With Maj Gen. Bromberg from Ft. Bliss. Strong leader in Defense energy."
"938","RT @DeptofDefense: The #military is becoming more #energy efficient, not only to save money, but also to save lives.http://bit.ly/c4M81j ..."
"939","Great to see solar panels on NC military base: http://bit.ly/aFlcAt. Check out http://bit.ly/9dt0jd to see how my bill improves DoD energy."
"940","Very enjoyable evening w/ Secretary of the Navy Ray Mabus. Great discussion on his target for 50% of Total Energy from renewables by 2020"
"941","Thanks @MarkUdall for introducing DODESA bill in the Senate. Energy Security saves lives on the battlefield &amp; taxpayer dollars at home."
"942","Productive Solar Power 101 last night @Himmel! Interested in reducing energy costs? Come to the next one on Dec. 1 http://ow.ly/3aDTw"
"943","2 diff�t DoD Task Forces agree: battlefield energy use weakens military, strengthens enemies. http://bit.ly/c7A1R2 &amp; http://bit.ly/ctT9ML"
"944","@gjark3 is right! Military leads on responsible energy. Read @Forbes blog &amp; tell me what you think. http://bit.ly/a3QeHF"
"945","Great press conference w/R James Woolsey-former Director of CIA! See how my DoD energy bill improves national security. http://bit.ly/9jfxKh"
"946","AZ House votes to void mandate on utilities for renewable energy (which has attracted #solar) http://bit.ly/cQSfJb"
"947","http://twitpic.com/154n60 - Met with @btrplc to discuss US energy independence. Glimpse at future transportation."
"948","Great new website to connect those interested in #solar systems with qualified installers in their local area http://azenergyguide.com"
"949","Chinese push to be a leader in renewable energy: could it be rooted in a US education? http://bit.ly/9C94eW"
"950","Interesting hearing today on ARPA-E.  This prgm has the potential to transform future of US energy. Watch us live @10: http://bit.ly/eCAAy"
"951","167 new #solar jobs in AZ! Partly available through federal tax incentives and Dept. of Energy. http://bit.ly/8jgORu"
"952","SRP in AZ planning new 20 MW #solar power facility, allowing customers to buy green energy directly http://bit.ly/8doikg"
"953","@greeninc on #solar and efficiency tech. The combination is a formula for reduced long term energy costs. http://bit.ly/1qCyNH"
"954","@greeninc blog re: @RhoneResch, the need for #solar industry to get the message out that solar is serious energy http://ow.ly/yJMY"
"955","Just spoke @ Women in Power Forum -conference of 200 executives in the energy industry. My presentation: The #Solar Future."
"956","Happy 10th Anniversary Civano. Cutting ribbon on PepperViner BASF energy efficient #solar home. http://yfrog.com/0jb04lj"
"957","@PickeringKOLD on near-zero energy homes right here in Tucson http://ow.ly/uD2i"
"958","Spent day meeting with firms that fund #solar energy companies and technologies. Lots of jobs coming to AZ if we can keep focused."
"959","Talking #Solar Roadmap w/ fellow #Tucson native &amp; CO Senator @markudall. Smart on DOD/energy issues.   http://yfrog.com/16kkaoj"
"960","Friedman nails it! We can't ignore what is happening with clean energy development. #solar http://ow.ly/rrx4"
